station,date,angle,angle_1,angle_2,str,fromto,dist
542730-99999,2003-1-31,140.745424776,128.922154944,151.393155026,8,True,45.2680867307
542730-99999,2003-2-5,139.005356877,109.794404686,167.634226073,9,True,41.4153511595
542730-99999,2003-2-20,146.146494062,127.971492896,164.867981691,4,True,37.1878946288
542730-99999,2003-3-2,93.3159344418,87.6138373765,97.2427031653,4,True,62.0910807896
542730-99999,2003-3-22,134.425930379,127.971492896,143.03065127,5,False,54.3824096669
542730-99999,2003-4-6,82.6859116917,73.2437053884,92.2290017109,4,False,25.7342459421
542730-99999,2003-4-11,81.0861891137,67.444421894,92.2290017109,7,False,30.1261293413
542730-99999,2003-4-21,128.822038175,111.954577767,151.393155026,5,False,33.4425654027
542730-99999,2003-6-30,98.1096978073,94.1311817559,104.424119577,4,True,54.4783958139
542730-99999,2003-7-5,98.8514691855,94.1311817559,104.424119577,5,True,52.0277838296
542730-99999,2003-8-9,132.387102971,124.677724062,143.595459925,4,True,20.7265043523
542730-99999,2003-8-14,126.794506292,104.424119577,143.595459925,5,True,23.4116621627
542730-99999,2003-9-13,142.409201628,128.922154944,156.206250102,5,True,40.293306815
542730-99999,2003-9-18,146.673226158,129.706315755,164.867981691,10,True,44.7824529342
542730-99999,2003-9-23,143.963543604,129.706315755,153.767407646,7,True,49.2102789779
542730-99999,2003-9-28,146.216695713,129.706315755,159.131510024,12,True,43.4460948205
542730-99999,2003-9-28,83.8900459113,73.2437053884,92.2290017109,5,False,32.8838631567
542730-99999,2003-10-3,142.804552296,121.306233171,159.131510024,9,True,42.9412755952
542730-99999,2003-10-8,145.099846861,129.706315755,156.206250102,8,True,43.9179012538
542730-99999,2003-12-2,98.2554692901,87.9716711551,111.367503606,4,False,57.530946411
524360-99999,2003-1-6,337.658329733,252.851997941,282.259946387,5,True,31.3721400084
524360-99999,2003-1-11,259.54636767,244.856418947,275.633657847,7,True,30.3354324289
524360-99999,2003-1-16,252.650306046,230.718486372,269.856316197,15,True,39.9850265239
524360-99999,2003-1-21,244.725251888,226.320824334,251.836985529,5,True,33.3697649032
524360-99999,2003-1-21,269.045996932,263.454621611,275.633657847,4,True,38.0207481409
524360-99999,2003-1-26,242.102885827,210.76173663,269.856316197,8,True,33.0324332333
524360-99999,2003-1-31,242.093670078,205.035449323,262.638496619,8,True,30.8555167343
524360-99999,2003-2-5,252.107333604,235.831795905,262.638496619,5,True,32.5116989451
524360-99999,2003-2-10,235.121950381,185.222712405,263.454621611,9,True,25.4900748653
524360-99999,2003-2-15,236.853424686,155.841525614,286.922625046,20,True,28.471185357
524360-99999,2003-2-20,220.426873566,192.252352463,244.473649483,10,True,32.6311556627
524360-99999,2003-2-25,214.707334308,187.417047198,244.473649483,8,True,30.9968666698
524360-99999,2003-3-7,274.70923739,260.684891522,292.689610395,4,True,32.5974755721
524360-99999,2003-3-7,161.164708258,146.290638755,189.958869148,4,False,21.5649615645
524360-99999,2003-3-12,269.498348648,250.302794615,282.434189421,5,True,23.7523556827
524360-99999,2003-3-17,264.900380905,244.856418947,294.66995209,7,True,25.9927422463
524360-99999,2003-3-17,205.177224114,189.958869148,214.631198929,4,True,29.082227658
524360-99999,2003-3-22,268.156977968,244.856418947,294.66995209,12,True,26.7043402808
524360-99999,2003-3-27,260.471528422,244.856418947,282.434189421,8,True,27.3197222206
524360-99999,2003-4-1,254.991527408,230.367939232,281.873405075,12,True,36.1713696986
524360-99999,2003-4-6,258.295490187,243.072016453,291.63868201,12,True,34.1084036616
524360-99999,2003-4-6,226.766157197,211.083379056,237.416628758,4,True,46.4167028085
524360-99999,2003-4-11,261.939080438,240.772892607,291.63868201,8,True,46.4348515649
524360-99999,2003-4-16,91.2898258561,67.2727624037,114.385063572,4,False,35.4814664308
524360-99999,2003-4-26,262.625168066,244.856418947,280.596956889,6,True,29.8496686723
524360-99999,2003-5-1,269.424641734,249.544498447,282.823951021,5,True,27.4101695945
524360-99999,2003-5-11,274.168294994,260.684891522,282.823951021,5,True,27.6365976496
524360-99999,2003-5-16,293.145206549,284.078103066,308.890487688,4,False,52.441922301
524360-99999,2003-5-21,251.618038523,205.035449323,282.823951021,6,True,39.5749283034
524360-99999,2003-6-15,258.722827301,249.544498447,269.856316197,4,True,32.9724403961
524360-99999,2003-6-15,216.709986779,200.894837864,237.416628758,4,False,37.7735495177
524360-99999,2003-7-15,237.682403855,214.631198929,275.633657847,9,True,37.857059815
524360-99999,2003-7-20,248.67573409,221.730815773,284.078103066,11,True,39.1552804376
524360-99999,2003-7-25,237.749038719,214.631198929,262.638496619,6,True,24.5381783919
524360-99999,2003-7-30,348.312685142,237.875259914,282.434189421,4,True,20.392164617
524360-99999,2003-8-4,325.466201794,237.875259914,282.434189421,6,True,19.7486533081
524360-99999,2003-8-24,253.442270282,223.838963072,282.434189421,10,True,36.6422648511
524360-99999,2003-8-29,242.589382231,230.367939232,250.302794615,5,True,26.3954859212
524360-99999,2003-9-3,268.675657818,250.302794615,282.434189421,7,True,29.9724622015
524360-99999,2003-9-8,308.701017682,237.875259914,282.823951021,8,True,25.4109970502
524360-99999,2003-9-13,262.78459857,235.831795905,282.823951021,9,True,26.2006602137
524360-99999,2003-9-18,263.561891907,244.473649483,282.259946387,6,True,26.5920032984
524360-99999,2003-10-3,261.290366747,235.831795905,281.873405075,6,True,34.8773728678
524360-99999,2003-10-8,254.625687318,200.894837864,281.873405075,13,True,36.7033765048
524360-99999,2003-10-13,263.10044201,251.067532181,284.078103066,7,True,38.9002791436
524360-99999,2003-11-17,273.093671144,250.302794615,282.823951021,6,True,25.5079076265
524360-99999,2003-11-27,247.367471076,235.831795905,252.851997941,6,True,42.4222673427
524360-99999,2003-12-2,286.113287001,267.239392073,308.890487688,4,True,44.4299375677
583450-99999,2003-1-16,147.640874109,137.962083333,162.145155432,4,True,20.5481959068
583450-99999,2003-1-16,12.1282114861,344.08728911,46.6600565562,9,False,28.1291211804
583450-99999,2003-1-16,64.8866947771,57.7688629788,82.0140541632,8,False,49.4864565038
583450-99999,2003-1-21,25.0066576175,328.047449411,82.0140541632,23,False,33.0885192356
583450-99999,2003-1-26,155.288708712,128.508787424,188.838040799,6,True,16.2827592996
583450-99999,2003-1-26,33.9526287444,335.525935434,82.3470783992,21,False,30.8063954335
583450-99999,2003-1-31,159.475181422,128.508787424,188.838040799,7,True,16.3021023832
583450-99999,2003-1-31,35.0455247243,328.047449411,75.71752326,17,False,27.0625597803
583450-99999,2003-2-5,71.4900100241,355.680848117,62.6487996262,10,False,25.767487803
583450-99999,2003-2-10,58.8445116043,46.6600565562,82.3470783992,4,False,35.9003116986
583450-99999,2003-2-15,52.8187949528,32.3981174393,68.834884633,6,False,29.1650064262
583450-99999,2003-2-20,24.4795527136,335.525935434,64.6485421515,10,False,34.0180355672
583450-99999,2003-3-17,35.6810416631,20.8387461589,51.960155007,8,False,18.291473719
583450-99999,2003-3-22,28.8668472606,2.58359849006,46.6600565562,5,False,14.6450987137
583450-99999,2003-3-22,136.021708073,116.47624204,148.781445827,4,False,26.4841334254
583450-99999,2003-3-27,55.1495012339,335.525935434,140.86706109,20,False,25.4848929124
583450-99999,2003-4-1,28.4900438557,335.525935434,62.6487996262,14,False,26.958797406
583450-99999,2003-4-6,45.414720619,20.8387461589,63.2552304562,15,False,26.7396625708
583450-99999,2003-4-16,74.1704446789,64.6485421515,88.1783164188,5,False,49.129027954
583450-99999,2003-4-26,65.9177900743,63.5862364947,69.5393906282,4,False,57.8542292819
583450-99999,2003-5-26,147.983981025,118.297882127,169.818074697,4,True,15.4756326217
583450-99999,2003-6-25,96.0815096063,86.8384101396,112.242713497,5,False,37.3152568694
583450-99999,2003-8-9,348.666143636,328.047449411,21.1924031251,5,False,21.7624023219
583450-99999,2003-9-3,184.844658804,169.818074697,196.128502032,4,True,12.783200358
583450-99999,2003-9-3,59.9573405195,48.1667711045,68.834884633,6,False,45.4222732339
583450-99999,2003-9-8,59.9573405195,48.1667711045,68.834884633,6,False,45.4222732339
583450-99999,2003-9-13,135.778049802,94.2018101065,169.818074697,7,True,22.6434508542
583450-99999,2003-9-18,149.207181839,115.473292725,196.128502032,14,True,19.4265107368
583450-99999,2003-9-23,64.7737596342,57.7688629788,68.834884633,4,True,54.1805564566
583450-99999,2003-9-23,154.510535132,115.473292725,196.128502032,12,True,19.165843706
583450-99999,2003-9-23,92.9841500752,69.0358120959,110.629337655,4,False,39.6368657778
583450-99999,2003-9-28,148.817984485,115.473292725,188.838040799,10,True,20.3347988158
583450-99999,2003-9-28,87.9129388136,352.745589496,38.0126311903,5,False,18.0180898222
583450-99999,2003-10-3,150.765674843,137.962083333,167.651443557,7,True,18.9343778305
583450-99999,2003-10-3,34.117925836,20.8387461589,46.6600565562,5,False,18.9895491617
583450-99999,2003-10-8,25.0805434397,332.75884455,59.5723586371,10,False,26.6435936733
583450-99999,2003-10-13,146.900260395,140.86706109,156.277722818,4,True,21.7289605313
583450-99999,2003-10-13,44.8546269098,32.3981174393,59.5723586371,5,False,30.5777685616
583450-99999,2003-10-18,154.656919598,137.962083333,188.838040799,6,True,19.5717785623
583450-99999,2003-10-23,139.958026546,128.508787424,148.781445827,4,True,24.8426853538
583450-99999,2003-10-28,162.278093292,141.674811844,188.838040799,4,True,15.7974468094
583450-99999,2003-11-12,85.4581266193,54.6242380935,112.547839377,8,False,43.1694048193
583450-99999,2003-11-17,79.8112140202,65.8442044059,89.3795990062,8,False,50.131231293
583450-99999,2003-11-22,359.018418956,344.08728911,14.3865030639,4,True,27.0818925382
583450-99999,2003-11-22,72.9623464155,63.5862364947,82.3470783992,6,False,55.2153142315
583450-99999,2003-11-27,350.27387667,328.047449411,14.3865030639,7,True,21.6840642655
583450-99999,2003-11-27,60.5272668534,48.1667711045,72.7684509362,8,False,43.2405304281
583450-99999,2003-12-2,352.963092686,328.047449411,5.86921624869,5,True,22.0655142317
524950-99999,2003-1-11,270.590654733,243.557015504,301.809278935,5,True,21.9267561114
524950-99999,2003-1-16,278.685929883,258.319353219,301.809278935,4,True,31.3816062678
524950-99999,2003-1-21,250.979698855,207.114107535,301.809278935,13,True,24.0455525884
524950-99999,2003-1-26,248.495067313,196.074139914,301.809278935,19,True,30.983380779
524950-99999,2003-1-31,236.62596143,196.074139914,301.809278935,18,True,31.9596078246
524950-99999,2003-2-5,225.987441311,199.398292235,255.533015774,8,True,36.9433150472
524950-99999,2003-2-10,223.731966162,199.398292235,240.351200522,7,True,28.1460401518
524950-99999,2003-2-15,205.633998143,162.551995181,240.178689178,8,True,33.9018060419
524950-99999,2003-2-20,178.879909909,158.233881166,206.240690527,7,True,28.2810749553
524950-99999,2003-2-25,143.939113643,116.940047071,180.423211812,9,True,21.5171676937
524950-99999,2003-3-22,226.656426873,190.794564318,257.119006031,8,True,20.1230040069
524950-99999,2003-3-27,222.919156787,176.569163535,251.339401461,13,True,25.8438957843
524950-99999,2003-4-1,248.481247805,219.244015118,284.838071076,12,True,33.5082453204
524950-99999,2003-4-6,240.376865547,199.398292235,284.838071076,15,True,33.2839638779
524950-99999,2003-4-11,295.938430657,214.226299562,284.838071076,8,True,32.0784801093
524950-99999,2003-4-16,353.952361525,255.533015774,284.838071076,4,True,31.174528412
524950-99999,2003-4-21,235.71711216,199.398292235,255.533015774,6,True,25.6550422261
524950-99999,2003-4-21,85.5165708049,72.2139047196,92.759034473,5,False,39.4387046823
524950-99999,2003-4-26,249.530221312,218.239026772,282.276947149,6,True,24.1339454319
524950-99999,2003-4-26,88.5913534599,72.2139047196,98.9359396155,6,False,30.9351668368
524950-99999,2003-5-1,253.773215379,240.351200522,282.276947149,7,True,19.9206633558
524950-99999,2003-6-10,196.761735143,188.338486069,206.240690527,4,True,34.3619541689
524950-99999,2003-8-19,228.868786846,196.074139914,257.119006031,5,True,22.6754137317
524950-99999,2003-9-3,250.284818515,227.264372789,286.428364808,5,True,23.6658078585
524950-99999,2003-9-8,239.098788512,228.80636739,257.119006031,8,True,27.4473561131
524950-99999,2003-9-13,257.029874135,229.356460936,286.428364808,10,True,23.1984513483
524950-99999,2003-9-13,201.613000777,188.338486069,218.239026772,7,True,23.2823320455
524950-99999,2003-9-18,209.697927013,180.423211812,236.366235092,10,True,28.0912642425
524950-99999,2003-9-23,212.279570576,195.167017886,229.356460936,6,True,31.5677620613
524950-99999,2003-10-3,226.780041112,213.288755524,246.235921215,4,True,28.6203492454
524950-99999,2003-10-8,235.946227511,213.288755524,257.119006031,7,True,27.9404163526
524950-99999,2003-10-13,235.791550841,213.288755524,257.119006031,12,True,25.503943846
524950-99999,2003-10-18,231.579887343,195.167017886,286.428364808,19,True,30.1760657551
524950-99999,2003-10-23,240.826335,213.288755524,286.428364808,12,True,24.6975424335
524950-99999,2003-10-28,234.021106665,213.288755524,255.533015774,9,True,26.3978030037
524950-99999,2003-11-2,252.639428324,224.660530461,296.062959142,9,True,23.5169731094
524950-99999,2003-11-7,261.599283724,227.264372789,296.062959142,6,True,26.3703545541
524950-99999,2003-11-12,232.841819129,181.80185779,296.062959142,11,True,31.4496916661
524950-99999,2003-11-17,263.446210902,227.264372789,301.809278935,7,True,20.7688676573
524950-99999,2003-11-22,249.944435604,228.80636739,258.319353219,4,True,29.0228076719
524950-99999,2003-11-27,257.993999447,228.80636739,282.276947149,8,True,32.3259741694
524950-99999,2003-12-2,248.581084334,228.80636739,278.545678441,5,True,37.4339203717
518280-99999,2003-1-6,6.77677336391,274.806412047,278.849969346,4,False,45.5055470551
518280-99999,2003-1-11,260.835234265,242.281111547,274.856329807,10,True,67.2565237725
518280-99999,2003-1-16,266.611885287,256.948477766,274.856329807,7,True,77.0208235875
518280-99999,2003-1-16,288.580763784,280.005642612,302.891821807,6,True,63.4623793908
518280-99999,2003-2-5,320.241973318,239.24477638,256.948477766,5,True,54.1076840722
518280-99999,2003-2-10,247.767659617,235.398845388,257.764905336,7,True,56.1289037643
518280-99999,2003-2-15,293.408924065,239.24477638,289.216473619,12,True,56.6683406932
518280-99999,2003-2-20,334.700957251,239.24477638,249.783477911,4,True,58.1118494723
518280-99999,2003-2-20,308.037603141,253.162593522,272.59559243,8,True,75.5875106218
518280-99999,2003-2-25,268.774179737,235.398845388,312.133470745,10,True,56.0612936536
518280-99999,2003-3-2,242.854132192,233.955237543,267.423707789,5,True,44.256967388
518280-99999,2003-3-17,296.27961012,294.624670527,297.075258957,4,False,79.9772728568
518280-99999,2003-3-22,257.520453934,235.398845388,273.299370286,7,True,64.8449280192
518280-99999,2003-3-22,299.365889667,289.216473619,307.717583398,6,False,77.8849888759
518280-99999,2003-3-27,238.687898308,226.073379795,249.351529097,4,True,41.6831716648
518280-99999,2003-3-27,26.3820995762,283.219950598,307.717583398,4,False,58.8769277272
518280-99999,2003-4-1,246.694113908,226.073379795,267.423707789,4,True,48.9742078068
518280-99999,2003-4-21,333.538860635,272.212342626,289.216473619,7,True,39.2901819432
518280-99999,2003-4-21,295.717375872,292.472575992,300.468379302,5,False,91.9136165035
518280-99999,2003-4-26,279.901516109,243.92783895,291.142158118,10,True,48.1904135263
518280-99999,2003-5-6,356.110344579,271.094882897,302.891821807,5,False,35.6257539108
518280-99999,2003-5-16,2.09392848668,251.488562194,282.133104139,4,True,67.175008035
518280-99999,2003-5-21,349.875676007,271.960563827,321.121608243,6,True,67.6161574801
518280-99999,2003-5-26,346.509150207,251.488562194,294.342577398,5,True,71.5451608704
518280-99999,2003-5-31,293.948418528,287.353909771,297.075258957,4,False,77.6181179508
518280-99999,2003-6-5,298.509878689,287.353909771,321.121608243,4,False,48.1647374855
518280-99999,2003-7-15,270.542857734,263.550082413,288.351741885,4,False,63.0574099754
518280-99999,2003-8-29,277.229299614,259.878955823,289.216473619,5,True,49.7762493537
518280-99999,2003-9-3,263.105546283,249.783477911,278.849969346,9,True,59.8598035574
518280-99999,2003-9-8,295.867400548,287.353909771,305.37439069,7,True,73.4025241214
518280-99999,2003-9-8,262.279372472,247.103597533,280.537951019,12,True,64.1951848133
518280-99999,2003-9-13,295.603288346,287.353909771,305.37439069,4,True,74.5979855007
518280-99999,2003-9-13,246.903075162,226.073379795,256.887765138,4,False,44.259315728
518280-99999,2003-9-18,329.267713821,274.806412047,300.468379302,8,True,69.0074139696
518280-99999,2003-9-23,319.477784038,264.566028633,281.943180515,8,True,60.3057481004
518280-99999,2003-9-28,274.61321679,257.764905336,283.219950598,6,True,48.5655821471
518280-99999,2003-10-13,254.221942498,243.92783895,257.764905336,4,True,56.709182811
518280-99999,2003-10-13,285.794881573,274.856329807,302.891821807,7,False,48.8723505117
518280-99999,2003-10-18,253.660140378,249.783477911,257.764905336,6,True,55.0515337191
518280-99999,2003-10-18,288.265940671,274.856329807,302.891821807,7,False,50.663895176
518280-99999,2003-10-23,285.05085484,273.299370286,290.290599307,7,False,56.6371783967
518280-99999,2003-10-28,286.122099522,281.943180515,290.290599307,4,False,61.5405041978
518280-99999,2003-11-17,285.739548283,277.192793295,297.075258957,7,True,62.459518518
518280-99999,2003-11-22,287.96720374,281.943180515,302.891821807,4,True,56.8206177369
518280-99999,2003-11-27,287.146420041,278.849969346,302.891821807,4,True,49.313962924
501360-99999,2003-1-6,174.157506918,160.15600597,193.369018009,8,True,26.1299160357
501360-99999,2003-1-11,185.021109353,170.438431867,197.386909412,5,True,24.3685781936
501360-99999,2003-1-11,146.138269385,116.040639499,164.378474451,4,True,38.4697326651
501360-99999,2003-1-16,196.838909929,189.104302317,207.495409978,4,True,22.6033355653
501360-99999,2003-1-16,136.954450795,106.103748768,167.340292681,8,True,42.1450533283
501360-99999,2003-1-21,170.882331034,160.15600597,176.079769289,5,True,31.2877517345
501360-99999,2003-1-26,205.850599106,189.104302317,226.989721811,5,True,20.1913690682
501360-99999,2003-1-26,162.878133028,143.28344406,177.240344539,10,True,41.1895659871
501360-99999,2003-1-31,205.850599106,189.104302317,226.989721811,5,True,20.1913690682
501360-99999,2003-1-31,167.153077854,161.738528599,174.80688516,4,True,50.641476205
501360-99999,2003-2-5,167.972344428,149.89108055,189.104302317,6,True,47.0551772784
501360-99999,2003-2-10,168.407193967,154.607946301,174.80688516,4,True,37.9835616644
501360-99999,2003-3-2,123.364516927,113.55556633,132.556697151,4,True,55.3439423134
501360-99999,2003-3-7,183.661191925,172.073786682,197.386909412,4,True,22.6915822457
501360-99999,2003-3-12,118.011559399,100.999395775,126.073994801,5,False,75.4088175948
501360-99999,2003-3-17,165.834971059,132.556697151,207.495409978,6,True,40.849842175
501360-99999,2003-4-11,198.61002604,172.073786682,226.989721811,5,True,21.1464948377
501360-99999,2003-4-16,205.244085879,189.104302317,226.989721811,4,True,22.2839051526
501360-99999,2003-5-11,187.798194254,172.073786682,207.495409978,5,True,25.0370169513
501360-99999,2003-5-16,177.394379239,167.340292681,197.386909412,5,True,32.479027052
501360-99999,2003-5-16,154.681049379,149.89108055,157.459893028,4,False,45.5487283638
501360-99999,2003-5-26,153.430323932,134.787481608,172.930562882,4,True,47.0051386411
501360-99999,2003-5-31,155.586483406,134.787481608,172.930562882,7,True,41.6900437446
501360-99999,2003-6-5,154.997795066,134.787481608,172.073786682,4,True,31.5660385422
501360-99999,2003-6-15,145.069593738,106.920919472,178.033965664,5,True,61.8023059711
501360-99999,2003-6-20,166.569277915,159.378612584,178.033965664,5,True,48.2479692513
501360-99999,2003-8-29,110.656537758,94.109576965,127.798404412,5,True,69.041625589
501360-99999,2003-9-3,117.105809721,94.109576965,142.748668186,6,True,65.4005358454
501360-99999,2003-9-18,155.079392109,134.050826636,167.812833245,9,False,56.3377587966
501360-99999,2003-11-12,254.563138713,154.460001037,172.073786682,4,True,36.4216589093
501360-99999,2003-11-22,144.649080517,116.040639499,172.930562882,6,False,51.0821462505
501360-99999,2003-11-27,134.076128111,116.040639499,167.340292681,6,False,58.6277584368
514310-99999,2003-1-6,247.981310259,228.514792315,266.926194524,8,True,51.6121825224
514310-99999,2003-1-11,255.109926458,238.534914777,264.924032487,6,True,41.1417014052
514310-99999,2003-1-16,226.925077372,211.414499975,234.733251447,4,True,45.5209864011
514310-99999,2003-1-16,250.541103002,238.534914777,258.99382982,5,True,39.010530344
514310-99999,2003-1-21,5.47975598022,264.884464863,296.51566618,4,True,60.843515641
514310-99999,2003-2-10,272.95067558,246.685525518,284.226270142,5,False,66.2978542523
514310-99999,2003-2-15,339.761278153,274.119085869,284.226270142,6,False,69.3215069398
514310-99999,2003-3-2,265.378366054,253.601440786,283.199289036,9,True,60.4814373406
514310-99999,2003-3-7,263.255762143,256.004956675,282.016131931,11,True,68.5057725416
514310-99999,2003-3-12,259.545774524,256.004956675,265.383177338,7,True,64.3978522607
514310-99999,2003-4-1,256.504462717,238.159023201,273.871452578,12,True,62.4192405922
514310-99999,2003-4-6,294.525660587,249.242831599,292.147228165,12,True,71.9028112708
514310-99999,2003-4-21,287.1093488,282.016131931,296.51566618,4,True,88.9770143201
514310-99999,2003-4-21,243.814737589,223.163132148,259.00538742,5,True,51.5223183666
514310-99999,2003-4-26,251.920500298,246.685525518,256.76341504,4,False,73.3755668767
514310-99999,2003-5-26,252.16876973,238.159023201,270.073304199,4,True,54.524291199
514310-99999,2003-6-10,229.400913065,223.163132148,234.717657203,4,False,50.6045518085
514310-99999,2003-6-15,229.400913065,223.163132148,234.717657203,4,False,50.6045518085
514310-99999,2003-7-5,239.41302937,227.985877529,246.996795118,7,True,53.1748985947
514310-99999,2003-7-10,251.333219645,242.023834707,260.28541915,6,True,52.530831654
514310-99999,2003-7-15,248.330188265,225.157550408,260.28541915,6,True,41.8156835902
514310-99999,2003-7-25,345.191920221,264.884464863,284.226270142,5,False,62.3421591989
514310-99999,2003-7-25,250.63620823,238.159023201,258.99382982,5,False,38.4548729434
514310-99999,2003-8-29,240.537019699,231.208070592,249.242831599,4,True,51.5255678379
514310-99999,2003-9-3,221.975136565,204.76417142,236.885262017,5,True,41.8251554287
514310-99999,2003-9-8,258.170658309,254.990229035,264.924032487,4,True,67.5142763381
514310-99999,2003-9-28,321.566120183,243.494769556,256.76341504,5,False,63.3137769508
514310-99999,2003-10-3,337.945671772,243.494769556,251.751146178,4,False,69.101279678
514310-99999,2003-10-18,253.136737296,240.904219338,267.420733661,7,True,67.6713180014
514310-99999,2003-10-23,276.631694622,238.100111028,272.641293481,15,True,63.7752501004
514310-99999,2003-10-28,285.558319493,238.100111028,267.420733661,11,True,66.3523245571
514310-99999,2003-11-2,249.134943522,240.904219338,266.926194524,4,True,62.30052042
536460-99999,2003-1-1,187.324601218,158.005732299,209.719231874,6,True,31.940837349
536460-99999,2003-1-1,79.7382340012,64.6110326548,91.4059522822,6,False,42.3389303656
536460-99999,2003-1-6,183.042245395,148.928828471,213.287925358,7,True,32.8434768912
536460-99999,2003-1-6,76.9399349304,64.6110326548,91.4059522822,9,False,45.8367365186
536460-99999,2003-1-11,199.270612046,162.856320799,232.221726174,7,True,30.2501410376
536460-99999,2003-1-16,241.264023473,204.770023674,288.033626216,6,True,24.883227113
536460-99999,2003-1-21,223.86964605,204.770023674,236.747305333,4,True,23.6687398381
536460-99999,2003-1-21,309.474749914,291.108532653,334.153606227,5,False,19.1081432795
536460-99999,2003-1-26,203.052410869,167.054863165,236.747305333,10,True,26.0631864571
536460-99999,2003-1-31,180.805233242,167.054863165,193.598412159,5,True,27.249568454
536460-99999,2003-1-31,223.425463602,204.770023674,236.747305333,5,True,24.7925847489
536460-99999,2003-1-31,83.434303216,74.5474035463,98.9026607862,4,False,26.207952213
536460-99999,2003-2-10,202.366261378,167.054863165,236.747305333,7,True,24.2364581635
536460-99999,2003-2-15,231.399032215,204.770023674,261.516576872,5,True,22.6271473863
536460-99999,2003-2-20,238.364048005,221.739529021,261.516576872,5,True,18.2564071388
536460-99999,2003-4-6,206.165942114,164.466281062,236.747305333,7,True,19.8413813202
536460-99999,2003-4-21,92.0596102533,84.1687669398,98.3578534129,4,True,28.2315180227
536460-99999,2003-5-6,99.6730432983,94.3058683786,107.125790615,4,False,26.5600633937
536460-99999,2003-7-10,221.256234796,202.720527602,248.33176297,5,True,26.3657681755
536460-99999,2003-8-19,192.427327843,167.054863165,209.719231874,4,True,29.0938888825
536460-99999,2003-8-24,88.6605250099,65.9756335584,98.9026607862,4,False,29.2395410771
536460-99999,2003-9-8,89.8921740067,56.9877868418,133.058327314,8,False,24.8949389903
536460-99999,2003-9-13,70.4664630128,64.6110326548,76.5087040257,4,False,43.0239218695
536460-99999,2003-9-28,126.719676313,74.5474035463,167.054863165,7,False,33.7039173241
536460-99999,2003-10-3,212.652846914,183.873863785,232.221726174,5,True,22.6438648829
536460-99999,2003-10-13,197.607868009,189.342508601,204.770023674,4,True,27.7958242922
536460-99999,2003-10-18,206.087231709,164.466281062,261.516576872,13,True,22.8487668368
536460-99999,2003-10-23,216.78551421,167.054863165,261.516576872,8,True,21.944382186
536460-99999,2003-10-28,213.793073661,179.527142968,232.221726174,5,True,21.4712227154
536460-99999,2003-11-7,213.555338974,202.720527602,221.739529021,5,True,31.2517016079
573280-99999,2003-1-21,225.317930345,184.148832883,253.952677774,6,True,22.7077250063
573280-99999,2003-1-26,317.411330142,303.063121922,335.875372311,7,False,30.956663593
573280-99999,2003-2-15,83.8935772085,58.1488353452,108.014066358,7,False,28.8978909428
573280-99999,2003-2-20,67.436970507,31.287584007,108.014066358,9,False,23.4542362285
573280-99999,2003-2-25,70.824000391,50.8492851232,97.2657830965,10,False,28.2011503415
573280-99999,2003-3-2,61.0556056041,39.8157870584,84.8007152284,9,False,32.4750711569
573280-99999,2003-4-6,222.8189774,209.645519997,237.131012382,4,False,22.4595115358
573280-99999,2003-4-11,357.455098227,335.875372311,31.287584007,6,False,18.4031149815
573280-99999,2003-4-16,334.2702291,322.83078704,348.190513321,5,False,20.6080753313
573280-99999,2003-5-16,62.5174027872,50.8492851232,84.8007152284,4,False,26.0259582479
573280-99999,2003-6-5,66.5665838056,45.70488852,84.8007152284,6,False,39.4937293568
573280-99999,2003-6-10,68.413854248,52.6454488531,83.0703604233,4,False,36.9622599082
573280-99999,2003-8-9,236.912370911,228.491689132,252.328545656,4,True,22.108611294
573280-99999,2003-8-24,198.248732368,162.606497,237.131012382,5,True,17.5011162619
573280-99999,2003-9-3,210.681591292,172.344669848,252.328545656,5,True,15.596965374
573280-99999,2003-9-8,217.299078361,162.606497,260.104680562,8,True,16.8150111174
573280-99999,2003-9-13,180.067263749,153.946263187,207.454895689,6,True,14.0726093252
573280-99999,2003-9-13,11.1172873665,323.641731145,45.70488852,7,False,21.6160929723
573280-99999,2003-9-18,75.0040807919,348.190513321,50.8492851232,7,False,23.4349462191
573280-99999,2003-9-23,17.3545021602,340.633223934,50.8015847553,6,False,29.3353453492
573280-99999,2003-9-28,325.036548007,303.063121922,358.630926832,12,False,30.7677859944
573280-99999,2003-10-3,57.6169149208,52.901947989,63.1461008969,4,False,30.9216434466
573280-99999,2003-10-3,316.806222466,312.920105454,322.83078704,4,False,38.2982103304
573280-99999,2003-10-13,94.4153578858,358.630926832,63.1461008969,6,False,26.1886193838
573280-99999,2003-10-18,189.184411973,162.606497,209.645519997,5,True,18.2542454733
573280-99999,2003-10-23,36.0187581653,283.80836089,322.83078704,4,False,28.366862211
573280-99999,2003-11-12,73.8857595792,45.6357100556,97.2657830965,4,True,37.6719651739
542590-99999,2003-1-11,87.1134194887,86.8624065425,87.538013517,4,False,36.7960656727
542590-99999,2003-1-16,105.556011661,86.8624065425,128.896251733,5,False,35.4645924399
542590-99999,2003-1-31,140.250386271,122.459508733,154.939506127,10,True,42.7999622599
542590-99999,2003-2-5,161.57232278,157.741139419,164.306840424,4,True,29.1237942038
542590-99999,2003-2-10,161.57232278,157.741139419,164.306840424,4,True,29.1237942038
542590-99999,2003-2-15,87.6190357733,71.5409099948,114.541288599,6,True,61.592708156
