station,date,angle,angle_1,angle_2,str,fromto,dist
514630-99999,2003-3-7,240.303632944,224.290161,252.291329439,7,False,45.7139734087
514630-99999,2003-4-1,261.643957148,259.440019695,264.048046823,5,True,49.1298539609
514630-99999,2003-4-11,284.972328899,282.654300837,290.543207226,4,True,72.636472277
514630-99999,2003-4-11,255.587976519,252.291329439,259.298324242,4,True,55.9838757578
514630-99999,2003-4-11,268.683360941,259.440019695,281.798246021,11,True,53.8199604613
514630-99999,2003-4-16,284.851699059,282.171781476,290.543207226,4,True,77.0715267312
514630-99999,2003-4-21,284.851699059,282.171781476,290.543207226,4,True,77.0715267312
514630-99999,2003-4-21,267.752140687,209.568910381,246.522965838,9,True,30.5683460183
514630-99999,2003-4-26,212.83597636,204.216432671,228.283415488,6,True,33.1190994529
514630-99999,2003-4-6,255.587976519,252.291329439,259.298324242,4,True,55.9838757578
514630-99999,2003-4-6,268.683360941,259.440019695,281.798246021,11,True,53.8199604613
514630-99999,2003-5-1,242.320732401,234.677826039,246.522965838,4,True,46.6671104307
514630-99999,2003-5-11,268.066196189,259.298324242,283.099139556,6,True,45.9597326952
514630-99999,2003-5-16,268.446691626,259.298324242,283.099139556,7,True,47.6624597413
514630-99999,2003-5-16,251.916561033,248.70899697,254.754159965,4,False,66.3728542637
514630-99999,2003-5-21,269.333606241,259.298324242,283.099139556,8,True,49.8509984889
514630-99999,2003-5-21,233.750937524,229.455360591,237.887731078,5,True,57.6716926341
514630-99999,2003-5-21,251.916561033,248.70899697,254.754159965,4,False,66.3728542637
514630-99999,2003-5-26,219.07683463,204.216432671,229.455360591,4,True,30.5622394569
514630-99999,2003-5-26,275.040190364,259.347831878,283.099139556,4,True,58.4795163576
514630-99999,2003-5-31,231.425439238,224.290161,234.677826039,4,False,54.3447804332
514630-99999,2003-5-6,242.320732401,234.677826039,246.522965838,4,True,46.6671104307
514630-99999,2003-6-30,225.571208323,217.530044312,234.079408067,5,True,46.2382262676
514630-99999,2003-6-5,229.591563422,224.290161,234.677826039,4,False,52.9620207309
514630-99999,2003-7-10,216.233169717,195.798147864,234.079408067,6,True,36.3079458494
514630-99999,2003-7-15,230.896047377,225.318858581,234.73056227,4,True,54.0627044161
514630-99999,2003-7-20,231.757617015,229.455360591,234.73056227,4,True,35.3360785085
514630-99999,2003-7-25,229.103755107,224.11511464,232.356223015,4,True,43.1309462293
514630-99999,2003-7-5,216.418437516,195.798147864,234.079408067,7,True,38.2645994597
514630-99999,2003-8-14,238.643260627,234.677826039,242.835704716,4,True,52.6323419653
514630-99999,2003-8-19,239.322889922,234.677826039,245.554221894,4,True,41.9405049564
514630-99999,2003-8-19,277.024494363,259.347831878,283.099139556,5,True,55.504318588
514630-99999,2003-8-24,238.21712432,228.283415488,244.534440663,4,True,48.7516067929
514630-99999,2003-8-24,281.443659984,278.222953523,283.099139556,4,True,66.4817395768
514630-99999,2003-8-29,239.953749612,228.283415488,246.522965838,7,True,39.8596799511
514630-99999,2003-8-4,277.755597267,264.048046823,298.255222031,6,False,59.0324574586
514630-99999,2003-8-9,277.755597267,264.048046823,298.255222031,6,False,59.0324574586
514630-99999,2003-9-13,234.383187703,219.507611701,245.554221894,4,True,25.0046081393
514630-99999,2003-9-13,268.52609561,259.298324242,281.798246021,8,True,43.4554152102
514630-99999,2003-9-18,254.830218649,219.507611701,281.798246021,13,True,37.4228363629
514630-99999,2003-9-23,251.88869578,245.554221894,262.152641556,8,True,36.8489857206
514630-99999,2003-9-3,264.88872029,252.291329439,281.798246021,12,True,51.1201229216
514630-99999,2003-9-8,264.783717398,252.291329439,281.798246021,14,True,49.8929521756
517090-99999,2003-1-1,287.195707046,276.99791166,304.352439427,10,True,74.0429765637
517090-99999,2003-1-1,287.853144813,233.094998475,259.506845705,9,True,66.3851671381
517090-99999,2003-1-11,316.890077518,233.094998475,252.790485126,5,True,59.8819020261
517090-99999,2003-1-11,268.774118997,264.757026254,272.103004573,6,True,52.3091833318
517090-99999,2003-1-11,282.55564039,276.99791166,289.642239636,6,True,61.5390537172
517090-99999,2003-1-16,260.257559522,257.100737617,263.114425602,5,True,83.7680383546
517090-99999,2003-1-16,273.951218949,265.243186225,289.642239636,11,True,65.8767033439
517090-99999,2003-1-21,261.046764999,259.506845705,263.114425602,4,True,83.4974058745
517090-99999,2003-1-21,275.355983162,265.243186225,289.642239636,7,True,72.2449069272
517090-99999,2003-1-6,287.853144813,233.094998475,259.506845705,9,True,66.3851671381
517090-99999,2003-1-6,268.946170789,266.42287354,271.691326117,4,True,48.7169392277
517090-99999,2003-1-6,283.101839905,276.99791166,290.19804424,8,True,68.4967753623
517090-99999,2003-10-13,249.39629631,245.053072621,252.790485126,5,True,71.5001659909
517090-99999,2003-10-13,290.49001931,285.291071389,299.861694561,4,False,48.8526682519
517090-99999,2003-10-18,276.349949313,271.691326117,281.036174333,5,False,56.9610941689
517090-99999,2003-10-18,290.49001931,285.291071389,299.861694561,4,False,48.8526682519
517090-99999,2003-10-23,298.64153153,285.291071389,319.771120533,4,False,33.750119222
517090-99999,2003-10-28,298.64153153,285.291071389,319.771120533,4,False,33.750119222
517090-99999,2003-10-3,259.543343002,257.100737617,261.726896242,4,True,81.5561971048
517090-99999,2003-10-8,242.805152064,221.525524241,253.01434593,4,False,37.2427206966
517090-99999,2003-11-17,22.7368746177,292.185185787,293.150960048,4,True,89.5887078972
517090-99999,2003-11-2,324.425282335,246.516313815,256.868378995,5,True,68.2677732355
517090-99999,2003-11-22,22.7368746177,292.185185787,293.150960048,4,True,89.5887078972
517090-99999,2003-2-10,312.423188821,247.734463924,257.770577689,6,True,75.291946508
517090-99999,2003-2-15,310.704852307,247.460558611,253.500952458,6,True,67.6922643011
517090-99999,2003-2-20,243.614337763,206.235658938,253.500952458,9,True,58.2516962924
517090-99999,2003-2-20,310.701865559,257.770577689,271.554371155,8,True,69.0259486064
517090-99999,2003-2-20,285.501944364,279.326911714,292.768361335,6,True,65.5038040943
517090-99999,2003-2-25,244.939741887,206.235658938,256.868378995,10,True,59.3637072006
517090-99999,2003-2-25,266.834906683,263.613672887,271.554371155,7,True,67.0132677971
517090-99999,2003-2-5,325.66493087,247.734463924,257.770577689,5,True,73.6120826783
517090-99999,2003-3-12,274.00194137,259.506845705,292.768361335,9,True,65.529632212
517090-99999,2003-3-17,262.951356997,259.506845705,264.757026254,4,True,72.9733783802
517090-99999,2003-3-2,268.144513903,263.613672887,271.554371155,4,True,84.5548398127
517090-99999,2003-3-22,274.566539168,271.379953411,278.091228215,4,True,68.236419436
517090-99999,2003-3-27,274.566539168,271.379953411,278.091228215,4,True,68.236419436
517090-99999,2003-3-7,269.200789396,250.285468011,284.258475269,8,True,72.2137688006
517090-99999,2003-4-1,259.890225342,257.100737617,263.114425602,4,True,88.9200804887
517090-99999,2003-4-1,274.33883788,270.768958951,278.091228215,6,True,71.7565086343
517090-99999,2003-4-11,278.701422084,276.691970471,282.401216842,5,True,73.5609924198
517090-99999,2003-4-16,281.232146004,276.691970471,290.19804424,9,True,63.7971071129
517090-99999,2003-4-16,259.705988049,246.395270074,266.42287354,5,False,52.8153013016
517090-99999,2003-4-21,353.033667542,256.868378995,266.42287354,4,False,50.0613301757
517090-99999,2003-4-26,294.419302357,287.555634754,302.789911786,5,False,82.8307297171
517090-99999,2003-4-26,336.29781803,256.868378995,269.35441998,5,False,48.3718036474
517090-99999,2003-4-6,276.96660555,271.379953411,284.258475269,10,True,73.635037888
517090-99999,2003-5-1,281.4911608,272.516009875,289.642239636,5,False,46.5453139198
517090-99999,2003-5-6,285.43409616,281.036174333,287.555634754,4,True,74.1104126677
517090-99999,2003-6-15,247.368794766,245.053072621,250.292372445,4,False,71.3967450101
517090-99999,2003-6-20,249.652273534,245.053072621,256.868378995,4,False,71.120184889
517090-99999,2003-6-30,271.595526638,245.053072621,285.979503898,8,True,71.998715881
517090-99999,2003-7-20,247.773554506,221.525524241,271.379953411,7,True,54.3206390897
517090-99999,2003-7-25,250.11216642,221.525524241,271.379953411,8,True,49.3682784712
517090-99999,2003-7-25,284.07102433,281.036174333,287.555634754,4,True,68.5499610756
517090-99999,2003-7-30,302.074795973,240.359127766,285.979503898,11,True,56.6516307995
517090-99999,2003-7-5,272.8071125,245.053072621,285.979503898,7,True,69.0534748134
517090-99999,2003-8-14,324.602102149,257.770577689,272.516009875,6,True,65.6076174364
517090-99999,2003-8-14,249.769743532,245.053072621,253.500952458,4,False,76.0387911393
517090-99999,2003-8-19,272.414989526,263.927883141,279.282832662,4,True,66.1906815078
517090-99999,2003-8-19,245.930974865,229.697997953,253.500952458,4,False,65.0764044281
517090-99999,2003-8-24,270.707056287,263.927883141,278.133178785,7,True,58.7771905495
517090-99999,2003-8-24,288.274500178,285.291071389,292.185185787,4,False,65.7863732833
517090-99999,2003-8-29,241.529728891,221.525524241,252.450281281,5,True,40.1738594822
517090-99999,2003-8-29,271.552587868,263.927883141,278.133178785,8,True,62.7488418879
517090-99999,2003-8-29,298.752488123,289.642239636,308.830087643,4,False,79.5236962805
517090-99999,2003-8-4,277.940867383,268.316063517,285.979503898,9,True,51.8707033793
517090-99999,2003-8-9,351.695134875,257.770577689,265.243186225,4,True,82.7684468068
517090-99999,2003-8-9,274.504366489,268.316063517,280.169411503,5,True,48.6667075418
517090-99999,2003-9-13,298.749156076,289.642239636,308.830087643,6,False,77.8929442584
517090-99999,2003-9-18,275.405586058,271.379953411,284.258475269,6,True,64.0658131303
517090-99999,2003-9-18,304.179010832,289.642239636,319.771120533,5,False,53.4236749824
517090-99999,2003-9-3,272.520953216,271.379953411,274.407419041,4,True,60.0481367091
517090-99999,2003-9-3,303.99807342,289.642239636,319.771120533,6,False,73.993253873
517090-99999,2003-9-8,299.497613554,289.642239636,308.830087643,6,False,89.0816443917
518110-99999,2003-1-1,246.3884945,239.154754446,253.145969499,6,True,57.3987675092
518110-99999,2003-1-1,335.170426532,257.459153373,271.569275835,5,True,76.9511761426
518110-99999,2003-1-1,277.432299028,274.49908759,279.892146833,4,True,53.3380819281
518110-99999,2003-1-1,294.889507561,288.891480513,305.788766,4,True,72.1351947074
518110-99999,2003-1-11,249.467977456,239.154754446,259.809677009,8,True,62.4106411353
518110-99999,2003-1-16,270.954475157,267.307612696,272.656757537,4,True,82.6846159861
518110-99999,2003-1-26,353.299960733,272.284254558,287.984253989,5,False,61.0084407119
518110-99999,2003-1-26,341.675203906,291.293727505,305.788766,8,False,80.9259347494
518110-99999,2003-1-31,352.992972494,272.284254558,287.984253989,5,False,71.2602165927
518110-99999,2003-1-31,335.947275363,290.123847016,305.788766,9,False,82.4983435038
518110-99999,2003-1-6,246.3884945,239.154754446,253.145969499,6,True,57.3987675092
518110-99999,2003-1-6,333.734412867,257.459153373,266.763055529,5,True,75.2792318724
518110-99999,2003-1-6,294.889507561,288.891480513,305.788766,4,True,72.1351947074
518110-99999,2003-10-13,289.671288447,245.142331729,260.250970916,10,True,71.6622007408
518110-99999,2003-10-13,287.94963735,276.859218184,305.788766,7,False,48.5040323709
518110-99999,2003-10-18,289.611571178,245.142331729,260.250970916,10,True,73.113346004
518110-99999,2003-10-18,337.973579562,273.244134851,305.788766,7,False,46.7677800385
518110-99999,2003-10-23,260.129486368,250.594624895,272.284254558,10,True,76.1001409859
518110-99999,2003-10-23,333.988777928,273.244134851,332.303338059,9,False,40.3624685548
518110-99999,2003-10-28,257.180166661,250.594624895,267.307612696,8,True,73.9245307385
518110-99999,2003-10-28,304.673944165,282.743073689,332.303338059,5,False,38.3472586757
518110-99999,2003-10-3,278.594687078,259.809677009,290.123847016,7,True,81.3472453067
518110-99999,2003-10-8,254.730489517,247.385693868,260.250970916,4,True,72.2264736604
518110-99999,2003-11-12,263.464224736,260.250970916,265.783293673,5,False,77.8350511851
518110-99999,2003-11-17,290.055892403,287.984253989,293.223988094,4,True,81.909181414
518110-99999,2003-11-17,263.464224736,260.250970916,265.783293673,5,False,77.8350511851
518110-99999,2003-11-2,254.29075218,250.594624895,257.60317564,6,True,72.3369506776
518110-99999,2003-11-2,276.715362687,264.873370499,285.71340754,4,False,61.4101673337
518110-99999,2003-11-22,278.244530082,274.49908759,281.208132495,4,True,61.8818030956
518110-99999,2003-11-22,290.883260782,288.891480513,293.223988094,4,True,88.8963269344
518110-99999,2003-11-7,263.493124715,259.809677009,265.783293673,4,False,83.4247567054
518110-99999,2003-2-10,2.30116783518,291.293727505,332.303338059,6,False,64.293574352
518110-99999,2003-2-10,273.893265603,264.873370499,281.208132495,6,False,56.9027973326
518110-99999,2003-2-15,285.042058419,281.208132495,293.223988094,5,True,61.40324831
518110-99999,2003-2-20,285.688604912,280.41168206,293.223988094,9,True,67.6657866816
518110-99999,2003-2-25,257.296882396,250.594624895,264.389207507,6,True,65.2700553567
518110-99999,2003-2-25,270.066857647,267.307612696,272.284254558,4,True,73.2404529335
518110-99999,2003-2-25,283.747458712,274.49908759,290.123847016,11,True,69.242027414
518110-99999,2003-2-5,340.289425359,290.123847016,332.303338059,9,False,73.2674246888
518110-99999,2003-2-5,336.927127081,266.763055529,283.076539367,6,False,51.7334135086
518110-99999,2003-3-12,278.064414676,267.255115668,287.984253989,8,True,50.8135998067
518110-99999,2003-3-2,259.773377267,250.594624895,271.569275835,6,True,72.4396549717
518110-99999,2003-3-7,253.559912378,248.036186819,262.907330912,5,True,67.2488211456
518110-99999,2003-4-16,274.1668613,273.085228707,276.474256327,5,True,51.236539107
518110-99999,2003-4-21,249.461198834,237.231120115,262.907330912,6,False,45.0887522512
518110-99999,2003-5-11,251.476505283,239.154754446,259.809677009,4,True,58.3066478649
518110-99999,2003-5-31,317.070427122,245.142331729,271.569275835,6,True,71.926607551
518110-99999,2003-5-6,275.38072821,267.255115668,283.076539367,6,False,34.1811317331
518110-99999,2003-6-10,255.225185137,236.125090798,271.569275835,5,True,58.5722176263
518110-99999,2003-6-15,275.793045641,265.783293673,283.076539367,4,True,60.3589266212
518110-99999,2003-6-25,270.607619249,251.45565235,283.076539367,7,False,61.2693444375
518110-99999,2003-6-30,266.824101927,260.250970916,274.49908759,4,False,66.7855800976
518110-99999,2003-6-30,283.398354748,282.743073689,284.958558448,4,False,47.828084004
518110-99999,2003-6-5,252.585658004,236.125090798,271.569275835,4,True,51.7145093333
518110-99999,2003-6-5,288.935885048,283.076539367,294.735311565,5,False,71.3033176236
518110-99999,2003-7-20,245.166787226,240.700109182,248.036186819,4,True,62.5980206141
518110-99999,2003-7-20,273.31507331,265.783293673,277.961023848,4,True,67.5636075199
518110-99999,2003-7-25,255.826660837,240.700109182,272.656757537,8,True,66.6133771764
518110-99999,2003-7-25,291.726086525,288.802574276,294.753936716,4,False,77.3227187913
518110-99999,2003-7-30,265.149248238,260.250970916,267.307612696,4,True,71.7162729108
518110-99999,2003-7-5,267.143434533,257.60317564,277.961023848,6,False,68.0193715462
518110-99999,2003-8-14,260.375069552,229.796789131,273.244134851,11,True,60.4564589555
518110-99999,2003-8-19,259.857965247,229.796789131,273.244134851,7,True,49.5732812916
518110-99999,2003-8-24,269.922346185,253.145969499,281.208132495,9,True,67.3823373463
518110-99999,2003-8-24,359.011737801,290.123847016,310.220858416,6,False,86.4075509072
518110-99999,2003-8-29,271.639880245,260.250970916,279.364464402,8,True,55.2096177168
518110-99999,2003-8-29,351.144155634,290.123847016,310.220858416,7,False,88.2698059204
518110-99999,2003-8-4,259.570599076,240.700109182,267.307612696,7,True,69.7418167204
518110-99999,2003-8-4,282.946626038,274.49908759,288.891480513,4,True,66.81261126
518110-99999,2003-8-9,261.899975259,240.700109182,274.49908759,13,True,60.9192766501
518110-99999,2003-9-28,283.364306703,279.364464402,290.123847016,5,True,83.0104385154
518110-99999,2003-9-28,250.80804529,247.385693868,256.354648125,4,False,51.8426783493
518110-99999,2003-9-3,269.994930496,264.873370499,273.244134851,6,True,44.842899729
518110-99999,2003-9-3,277.742102846,274.49908759,280.41168206,5,True,67.5794312443
518110-99999,2003-9-8,248.820386617,243.504765255,253.145969499,4,True,68.1662217125
518110-99999,2003-9-8,277.742102846,274.49908759,280.41168206,5,True,67.5794312443
518280-99999,2003-1-1,291.548221849,290.290599307,294.342577398,4,True,68.5294067597
